year,month,day,hour,minute,second,Latitude [DD], Longitude [DD],Altitude [m]
2020,1,17,23,17,45,32.11099,34.808374,48.4
2020,1,17,23,18,1,32.111303,34.808152,46.5
2020,1,17,23,18,32,32.111345,34.808024,46.3
2020,1,17,23,18,47,32.111585,34.808084,45.8
2020,1,17,23,19,3,32.111027,34.808387,44.9
2020,1,17,23,19,34,32.111279,34.808498,45.5
2020,1,17,23,20,20,32.11111,34.808253,45.3
2020,1,17,23,20,36,32.111273,34.808545,44.5
2020,1,17,23,20,51,32.111246,34.808392,42.6
2020,1,17,23,21,53,32.111356,34.808492,43
2020,1,17,23,22,9,32.111224,34.808601,42.7
2020,1,17,23,22,24,32.111273,34.808613,39.7
2020,1,17,23,22,40,32.111366,34.808391,39.7
2020,1,17,23,22,55,32.111303,34.808072,39.1
2020,1,17,23,23,11,32.111373,34.808114,38.6
2020,1,17,23,23,42,32.111327,34.808374,38.2
2020,1,17,23,23,57,32.111319,34.808386,40.1
2020,1,17,23,24,13,32.11119,34.808242,40.2
2020,1,17,23,24,44,32.111302,34.808365,39.4
2020,1,17,23,24,59,32.111594,34.808299,40.8
2020,1,17,23,25,30,32.110965,34.80736,42.9
2020,1,17,23,26,1,32.111077,34.807584,44.7
2020,1,18,0,43,41,32.111404,34.808465,43.4
2020,1,18,0,43,56,32.111915,34.808583,42.9
2020,1,18,0,44,12,32.112592,34.808166,41.9
2020,1,18,0,44,27,32.112626,34.80846,41.1
2020,1,18,0,44,43,32.112498,34.809066,41.6
2020,1,18,0,49,38,32.110798,34.807564,41.6
2020,1,18,0,53,46,32.111836,34.809181,41.4
2020,1,18,0,54,17,32.110924,34.807628,41.2
2020,1,18,0,55,35,32.111233,34.808231,41
2020,1,18,0,56,6,32.111101,34.808218,41.7
2020,1,18,0,56,37,32.110778,34.807737,40.9
2020,1,18,0,58,10,32.111836,34.808949,39.8
2020,1,18,0,58,41,32.111711,34.808502,39.5
2020,1,18,0,58,56,32.1122,34.808729,39.8
2020,1,18,0,59,12,32.112403,34.80856,38.2
2020,1,18,0,59,58,32.112737,34.808904,38.3
2020,1,18,1,0,14,32.112689,34.808905,37.9
2020,1,18,1,0,29,32.112729,34.808393,37.2
2020,1,18,1,0,45,32.112647,34.808725,36.6
2020,1,18,1,1,0,32.112864,34.808774,35.5
2020,1,18,1,1,16,32.112688,34.808641,35.8
2020,1,18,1,1,31,32.112556,34.808502,35.1
2020,1,18,1,1,47,32.112464,34.808809,35.4
2020,1,18,1,2,33,32.112438,34.807957,35.1
2020,1,18,1,7,13,32.111811,34.808073,35.7
2020,1,18,1,7,28,32.111057,34.807774,35.4
2020,1,18,1,7,44,32.110978,34.807964,36.9
2020,1,18,1,8,46,32.111534,34.80802,37.8
2020,1,18,18,27,51,32.111344,34.808319,38.4
2020,1,18,18,28,7,32.111438,34.808195,38.3
2020,1,18,18,28,22,32.111397,34.808345,37.3
2020,1,18,18,29,25,32.111117,34.808238,36.9
2020,1,18,18,30,43,32.111561,34.808443,35.7
2020,1,18,18,31,45,32.111329,34.808581,37.3
2020,1,18,18,32,32,32.111487,34.808245,38.8
2020,1,18,18,33,34,32.110897,34.808106,38.3
2020,1,18,18,33,50,32.111775,34.808158,39.6
2020,1,18,18,34,21,32.111195,34.808346,40.7
2020,1,18,18,34,37,32.111209,34.808046,40.1
2020,1,18,18,34,52,32.111574,34.807781,41.4
2020,1,18,18,35,8,32.110905,34.808569,41.2
2020,1,18,18,35,39,32.110834,34.808337,41.3
2020,1,18,18,35,55,32.111162,34.808305,43.1
2020,1,18,18,36,26,32.111065,34.808034,45.7
2020,1,18,18,36,42,32.111463,34.808076,45.1
2020,1,18,18,37,13,32.111117,34.807967,46
2020,1,18,18,37,28,32.110929,34.808343,46.9
2020,1,18,18,38,31,32.111489,34.808168,47.7
2020,1,18,18,39,33,32.111617,34.808375,48.6
2020,1,18,18,39,49,32.111563,34.808276,48.1
2020,1,18,18,40,35,32.111155,34.808193,49.5
2020,1,18,18,41,7,32.111444,34.808135,48.7
2020,1,18,18,41,53,32.111361,34.808114,47.6
2020,1,18,18,42,56,32.111067,34.808251,49.1
2020,1,18,18,43,43,32.111348,34.808182,49.3
2020,1,18,18,43,58,32.11102,34.807899,49.1
2020,1,18,18,44,14,32.111642,34.808288,48.4
2020,1,18,18,44,45,32.111422,34.808006,47.8
2020,1,18,18,45,1,32.110701,34.808031,48.9
2020,1,18,18,45,32,32.111172,34.808109,49.2
2020,1,18,18,45,47,32.111131,34.808085,51.4
2020,1,18,18,46,3,32.111422,34.808405,52.9
2020,1,18,18,46,50,32.111357,34.808418,52.4
2020,1,18,18,47,5,32.111056,34.808131,52.1
2020,1,18,18,47,21,32.111233,34.807924,51.9
2020,1,18,18,47,37,32.110766,34.80827,50.8
2020,1,18,18,49,10,32.110947,34.808142,51.1
2020,1,18,18,49,41,32.111229,34.808195,52.6
2020,1,18,18,50,28,32.111413,34.808263,52.7
2020,1,18,18,50,44,32.11145,34.808229,52.3
2020,1,18,18,51,31,32.111488,34.808268,51.1
2020,1,18,18,52,2,32.111198,34.808153,52.4
2020,1,18,18,52,33,32.111007,34.808029,52.7
2020,1,18,18,53,4,32.110995,34.808174,52.1
2020,1,18,18,53,20,32.111503,34.808398,52.1
2020,1,18,18,53,35,32.110942,34.808123,52.9
2020,1,18,18,55,9,32.11117,34.808229,51.7
2020,1,18,18,55,56,32.111377,34.808358,52.1
2020,1,18,18,57,14,32.111142,34.807684,51.7
2020,1,18,18,57,29,32.110822,34.80795,50.6
2020,1,18,18,58,32,32.110505,34.807817,50.5
2020,1,18,18,59,3,32.111468,34.808197,49.6
2020,1,18,19,0,21,32.110917,34.807668,49
2020,1,18,19,0,52,32.111483,34.808062,48.7
2020,1,18,19,1,55,32.111182,34.807979,47.6
2020,1,18,19,2,10,32.111239,34.808219,49.3
2020,1,18,19,2,26,32.11132,34.808366,49
2020,1,18,19,3,13,32.111512,34.808456,49.1
2020,1,18,19,3,28,32.111041,34.807776,49.3
2020,1,18,19,7,22,32.111339,34.808402,49.4
2020,1,18,19,7,53,32.111339,34.808133,49.6
2020,1,18,19,8,9,32.111433,34.808298,50
2020,1,18,19,8,40,32.111106,34.808162,51.8
2020,1,18,19,8,56,32.110993,34.808115,50.4
2020,1,18,19,9,12,32.111906,34.808519,50.4
2020,1,18,19,9,43,32.111398,34.808428,50.9
2020,1,18,19,10,45,32.111555,34.808144,50.4
2020,1,18,19,11,1,32.111319,34.808287,52.8
2020,1,18,19,12,19,32.111254,34.808166,53.6
2020,1,18,19,12,34,32.111472,34.808453,52.1
2020,1,18,19,13,21,32.111362,34.808176,51.7
2020,1,18,19,13,37,32.111108,34.808061,51.2
2020,1,18,19,13,52,32.111329,34.808215,53
2020,1,18,19,14,39,32.111418,34.808423,53.6
2020,1,18,19,14,55,32.111269,34.808104,53.7
2020,1,18,19,15,10,32.110869,34.808212,54.6
2020,1,18,19,17,31,32.111307,34.807725,54.3
2020,1,18,19,17,46,32.111255,34.808302,53.9
2020,1,18,19,18,2,32.111437,34.807949,49.2
2020,1,18,19,18,18,32.111024,34.807863,49.2
2020,1,18,19,19,4,32.111168,34.807613,49.6
2020,1,18,19,20,7,32.11113,34.807786,48.9
2020,1,18,19,21,9,32.111081,34.807847,46.3
2020,1,18,19,21,25,32.110852,34.807678,46.2
2020,1,18,19,21,56,32.110525,34.807733,46.4
2020,1,18,21,50,47,32.111211,34.807721,45.1
2020,1,18,21,51,3,32.111301,34.808411,45.4
2020,1,18,21,51,19,32.111158,34.808295,46.3
2020,1,18,21,52,6,32.111099,34.808126,45.8
2020,1,18,21,52,21,32.111379,34.808151,45.5
2020,1,18,21,53,8,32.111224,34.808212,46.9
2020,1,18,21,53,24,32.111362,34.808195,45.9
2020,1,18,21,53,39,32.111361,34.808318,45.6
2020,1,18,21,54,26,32.112297,34.80865,44
2020,1,18,21,54,42,32.112908,34.808743,44.6
2020,1,18,21,54,58,32.11277,34.808769,45.1
2020,1,18,21,55,29,32.112765,34.808768,44.6
2020,1,18,21,56,16,32.112644,34.808656,42.5
2020,1,18,21,56,31,32.111961,34.808838,42.6
2020,1,18,21,56,47,32.111579,34.808159,42.2
2020,1,18,21,57,34,32.111351,34.808531,43.7
2020,1,18,21,57,49,32.11098,34.808196,43.4
2020,1,18,21,58,5,32.111428,34.80797,42.4
2020,1,18,21,58,21,32.111062,34.807884,42
2020,1,18,21,58,36,32.111192,34.808078,41.2
2020,1,18,21,59,7,32.111306,34.808199,40
2020,1,18,21,59,23,32.111143,34.807531,39.7
2020,1,18,22,0,10,32.1115,34.808286,39.5
2020,1,18,22,0,26,32.111205,34.808067,39.4
2020,1,18,22,0,41,32.111272,34.807846,38.7
2020,1,18,22,0,57,32.111297,34.808232,44.2
2020,1,18,22,1,44,32.111412,34.808461,43.8
2020,1,18,22,1,59,32.111313,34.808555,42.5
2020,1,18,22,2,46,32.111432,34.807927,41.9
2020,1,18,22,3,2,32.111377,34.808106,42.1
2020,1,18,22,3,18,32.111308,34.808271,41.6
2020,1,18,22,3,49,32.111247,34.807972,41.3
2020,1,18,22,4,4,32.110816,34.807882,41.6
2020,1,18,22,4,20,32.110374,34.807911,41.5
2020,1,18,22,4,36,32.110818,34.807831,40.9
2020,1,18,22,4,51,32.110879,34.807837,39.6
2020,1,18,22,5,7,32.110972,34.807797,40.1
2020,1,18,22,5,23,32.111033,34.807964,40.4
2020,1,18,22,5,38,32.110684,34.807971,41
2020,1,18,22,5,54,32.110431,34.807819,42.1
2020,1,18,22,6,9,32.110905,34.80786,42.6
2020,1,18,22,6,25,32.110782,34.807638,42.8
2020,1,18,22,6,56,32.111163,34.807537,42.6
2020,1,20,3,28,34,32.111385,34.806969,3.4
2020,1,20,3,29,5,32.111385,34.806767,6.4
2020,1,20,3,29,35,32.111342,34.80708,9.9
2020,1,20,3,30,5,32.111274,34.806993,11.2
2020,1,20,3,30,36,32.111427,34.806693,13
2020,1,20,3,31,6,32.111222,34.807019,13.5
2020,1,20,3,31,36,32.11149,34.806774,16.5
2020,1,20,3,32,7,32.111401,34.806957,19.3
2020,1,20,3,32,37,32.111498,34.806333,19.6
2020,1,20,3,33,7,32.111148,34.807001,20.5
2020,1,20,3,33,38,32.111399,34.806768,22.3
2020,1,20,3,34,8,32.111183,34.806968,26.6
2020,1,20,3,34,38,32.111223,34.806785,29.6
2020,1,20,3,35,9,32.111305,34.80715,30.6
2020,1,20,3,35,39,32.111255,34.807122,32.4
2020,1,20,3,36,9,32.111189,34.807412,33.5
2020,1,20,3,36,40,32.111371,34.806452,35.4
2020,1,20,18,0,10,32.110868,34.808421,35
2020,1,20,18,0,40,32.111337,34.808078,37.2
2020,1,20,18,1,10,32.111266,34.808126,38.7
2020,1,20,18,1,41,32.11126,34.808287,42.8
2020,1,20,18,2,11,32.111273,34.808273,45.4
2020,1,20,18,2,41,32.111069,34.808319,49.2
2020,1,20,18,3,12,32.111328,34.808049,52.2
2020,1,20,18,4,13,32.111501,34.808207,53.6
2020,1,20,18,4,43,32.111611,34.808268,50.9
2020,1,20,18,5,13,32.111327,34.808335,50.2
2020,1,20,18,5,44,32.111366,34.808251,50
2020,1,20,18,6,14,32.111202,34.808193,48.4
2020,1,20,18,6,44,32.111311,34.808174,47.3
2020,1,20,18,7,15,32.111311,34.8083,48.8
2020,1,20,18,7,45,32.111132,34.808224,55.2
2020,1,20,18,8,15,32.111325,34.808186,56.2
2020,1,20,18,8,46,32.111275,34.808371,53.3
2020,1,20,18,9,16,32.111316,34.808238,52.2
2020,1,20,18,9,47,32.111145,34.808183,52.1
2020,1,20,18,10,17,32.111231,34.808357,53
2020,1,20,18,10,47,32.111152,34.808078,50.3
2020,1,20,18,11,18,32.111302,34.808429,53.7
2020,1,20,18,11,48,32.111158,34.808111,57.9
2020,1,20,18,12,18,32.111236,34.808444,57.6
2020,1,20,18,12,49,32.111265,34.808214,61.1
2020,1,20,18,13,19,32.111315,34.808417,59.7
2020,1,20,18,13,49,32.111042,34.808111,59.5
2020,1,20,18,14,20,32.111209,34.808229,60.7
2020,1,20,18,14,50,32.111379,34.808121,62.1
2020,1,20,18,15,21,32.11132,34.808295,63.3
2020,1,20,18,15,51,32.111336,34.808191,62.7
2020,1,20,18,16,21,32.111026,34.808219,62.6
2020,1,20,18,16,52,32.111347,34.80838,62.9
2020,1,20,18,17,22,32.111168,34.808296,63.8
2020,1,20,18,17,52,32.111217,34.808137,60.4
2020,1,20,18,18,23,32.111196,34.808178,60.3
2020,1,20,18,18,53,32.111262,34.808212,61
2020,1,20,18,19,23,32.111215,34.808157,59.9
2020,1,20,18,19,54,32.111212,34.80814,63.5
2020,1,20,18,20,24,32.11106,34.808112,62.7
2020,1,20,18,20,55,32.111324,34.808262,61.1
2020,1,20,18,21,25,32.111397,34.808342,63.8
2020,1,20,18,21,55,32.111318,34.808246,65.5
2020,1,20,18,22,26,32.11136,34.808217,64
2020,1,20,18,22,56,32.11146,34.808368,59.2
2020,1,20,18,23,26,32.111523,34.808241,55.6
2020,1,20,18,23,57,32.111227,34.80817,60.6
2020,1,20,18,24,57,32.110982,34.808017,65.3
2020,1,20,18,25,28,32.111322,34.808144,64.1
2020,1,20,18,25,58,32.111167,34.808166,63.2
2020,1,20,18,26,59,32.111342,34.808247,61.5
2020,1,20,18,27,29,32.111498,34.808173,60.2
2020,1,20,18,28,0,32.111156,34.807978,63
2020,1,20,18,28,30,32.111318,34.808301,58.5
2020,1,20,18,29,0,32.111234,34.808508,58.2
2020,1,20,18,29,31,32.111391,34.808086,50.5
2020,1,20,18,30,1,32.111402,34.808392,53.4
2020,1,20,18,30,32,32.111773,34.808567,53.4
2020,1,20,18,31,2,32.112406,34.808876,48.7
2020,1,20,18,31,32,32.112865,34.808632,53.2
2020,1,20,18,32,3,32.112806,34.807819,54.7
2020,1,20,18,32,33,32.112785,34.807725,52.7
2020,1,20,18,33,3,32.112703,34.807882,52.7
2020,1,20,18,33,34,32.112325,34.808806,53.5
2020,1,20,18,34,4,32.11241,34.807939,55.1
2020,1,20,18,34,34,32.111872,34.808308,55.2
2020,1,20,18,35,5,32.111422,34.808539,55.1
2020,1,20,18,35,35,32.111066,34.808398,55
2020,1,20,18,36,6,32.111326,34.808404,53.9
2020,1,20,18,36,36,32.111394,34.808516,51.6
2020,1,20,18,38,37,32.111505,34.808474,49.9
2020,1,20,18,39,38,32.111328,34.808364,46.9
2020,1,20,18,40,8,32.111325,34.808386,46.6
2020,1,20,18,41,9,32.111339,34.808348,46.8
2020,1,20,18,41,40,32.111254,34.808292,49.9
2020,1,20,18,42,40,32.111175,34.808555,51.1
2020,1,20,18,44,11,32.111361,34.808408,51.6
2020,1,20,18,44,42,32.111272,34.808414,49.5
2020,1,20,18,45,42,32.111065,34.808397,49
2020,1,20,18,46,13,32.11101,34.80807,52.3
2020,1,20,18,46,43,32.110939,34.808131,53.1
2020,1,20,18,47,14,32.111287,34.808551,53.4
2020,1,20,18,47,44,32.111325,34.808182,53.2
2020,1,20,18,48,14,32.111049,34.808159,52.7
2020,1,20,18,48,45,32.111167,34.808221,52.1
2020,1,20,18,49,15,32.111419,34.808357,51.8
2020,1,20,18,49,45,32.111355,34.808012,50.6
2020,1,20,18,50,16,32.111209,34.808154,54.8
2020,1,20,18,50,46,32.111581,34.808139,52.9
2020,1,20,18,51,17,32.111386,34.808259,53.7
2020,1,20,18,51,47,32.111383,34.808225,58.8
2020,1,20,18,52,17,32.111196,34.808162,59.3
2020,1,20,18,52,48,32.111312,34.808196,59.1
2020,1,20,18,53,18,32.110961,34.808148,59.7
2020,1,20,18,53,48,32.11117,34.808205,61.1
2020,1,20,18,54,19,32.111117,34.80806,61.4
2020,1,20,18,54,49,32.111269,34.808317,62.1
2020,1,20,18,55,19,32.110963,34.808064,62.2
2020,1,20,18,55,50,32.111352,34.80818,64.2
2020,1,20,18,56,20,32.111264,34.808283,67.4
2020,1,20,18,56,51,32.110957,34.808181,65.7
2020,1,20,18,57,21,32.111486,34.808252,63.8
2020,1,20,18,57,51,32.111474,34.808441,61.5
2020,1,20,18,58,22,32.111237,34.808336,60.7
2020,1,20,18,58,52,32.111224,34.808162,61.3
2020,1,20,18,59,22,32.111043,34.808028,61
2020,1,20,18,59,53,32.110747,34.80799,61.4
2020,1,20,19,0,23,32.110848,34.807953,60.7
2020,1,20,19,0,53,32.111058,34.808098,62.3
2020,1,20,19,1,24,32.111497,34.808373,62.5
2020,1,20,19,1,54,32.110677,34.807871,58.3
2020,1,20,19,2,25,32.110984,34.807982,56.3
2020,1,20,19,2,55,32.111276,34.808121,58.9
2020,1,20,19,3,25,32.111406,34.808294,60.9
2020,1,20,19,4,26,32.111154,34.80834,61.4
2020,1,20,19,4,56,32.110996,34.80818,63.8
2020,1,20,19,5,27,32.111307,34.808194,62.8
2020,1,20,19,5,57,32.111337,34.808411,58.9
2020,1,20,19,6,28,32.11262,34.808565,57.8
2020,1,20,19,6,58,32.112526,34.808719,56.3
2020,1,20,19,7,28,32.112848,34.808652,53.9
2020,1,20,19,7,59,32.112033,34.808195,53.6
2020,1,20,19,8,59,32.111287,34.808364,59.5
2020,1,20,19,9,30,32.111161,34.808105,60.6
2020,1,22,12,35,20,32.11142,34.808081,6.6
2020,1,22,12,35,50,32.111311,34.807679,7.2
2020,1,22,17,23,29,32.111148,34.808071,16.2
2020,1,22,17,23,59,32.1115,34.808487,16.8
2020,1,22,17,24,29,32.111182,34.8085,19.6
2020,1,22,17,24,59,32.111454,34.808248,21.5
2020,1,22,17,25,30,32.111191,34.807908,22.6
2020,1,22,17,26,0,32.111345,34.80812,23.9
2020,1,22,17,26,30,32.11138,34.8083,23.4
2020,1,22,17,27,1,32.111212,34.808127,27.8
2020,1,22,17,27,31,32.111323,34.808207,30.6
2020,1,22,17,28,1,32.111294,34.808168,31
2020,1,22,17,28,32,32.111456,34.807999,33.2
2020,1,22,17,29,2,32.111206,34.808129,35.4
2020,1,22,17,29,32,32.111418,34.808147,38.9
2020,1,22,17,30,2,32.111147,34.808399,37.2
2020,1,22,17,30,33,32.111372,34.808354,37.3
2020,1,22,17,31,3,32.111292,34.808285,36.1
2020,1,22,17,31,33,32.111147,34.808292,37
2020,1,22,17,32,4,32.111165,34.808223,37.1
2020,1,22,17,32,34,32.111138,34.808288,34.8
2020,1,22,17,33,4,32.111242,34.808398,33.2
2020,1,22,17,33,34,32.111356,34.808438,35.1
2020,1,22,17,34,5,32.111312,34.808258,39.4
2020,1,22,17,34,35,32.111324,34.808199,40
2020,1,22,17,35,5,32.111308,34.808137,42.3
2020,1,22,17,35,36,32.111791,34.808999,39.4
2020,1,22,17,36,6,32.112883,34.808549,41.3
2020,1,22,17,36,36,32.112298,34.808755,44
2020,1,22,17,37,6,32.112045,34.808121,47.5
2020,1,22,17,37,37,32.112424,34.807821,46.4
2020,1,22,17,38,7,32.111893,34.808057,47.1
2020,1,22,17,38,37,32.11193,34.80798,47.8
2020,1,22,17,39,8,32.11205,34.80869,47.4
2020,1,22,17,39,38,32.112207,34.80862,47.9
2020,1,22,17,40,8,32.112557,34.808541,49.6
2020,1,22,17,41,9,32.112906,34.808673,49
2020,1,22,17,41,39,32.112937,34.808536,47.9
2020,1,22,17,42,9,32.112801,34.808179,49.4
2020,1,22,17,42,40,32.112868,34.808652,49.4
2020,1,22,17,43,10,32.112513,34.808744,47.7
2020,1,22,17,43,40,32.113109,34.809184,49.3
2020,1,22,17,44,11,32.112893,34.80918,48.5
2020,1,22,17,44,41,32.113028,34.809347,50.5
2020,1,22,17,45,11,32.113004,34.809417,48.2
2020,1,22,17,45,41,32.112858,34.808845,46.4
2020,1,22,17,46,12,32.112702,34.808719,45.8
2020,1,22,17,46,42,32.113097,34.809318,45
2020,1,22,17,47,12,32.11271,34.808648,44.4
2020,1,22,17,47,43,32.11297,34.808829,43.4
2020,1,22,17,48,13,32.110963,34.808255,46.5
2020,1,22,17,49,13,32.110925,34.808149,46.5
2020,1,22,17,49,44,32.111368,34.808104,44.9
2020,1,22,17,50,14,32.111077,34.808316,44.3
2020,1,22,17,50,44,32.111285,34.808079,44.4
2020,1,22,17,51,15,32.111341,34.808201,44.5
2020,1,22,17,51,45,32.11124,34.808239,47.5
2020,1,22,17,52,15,32.111307,34.808274,47.7
2020,1,22,17,52,45,32.111354,34.80809,49.1
2020,1,22,17,53,16,32.111425,34.808012,52.5
2020,1,22,17,54,16,32.111431,34.808286,50.6
2020,1,22,17,54,47,32.110896,34.808283,50.1
2020,1,22,17,55,17,32.110857,34.807649,50.1
2020,1,22,17,57,48,32.111391,34.807423,49.6
2020,1,22,17,59,50,32.111054,34.807803,49.5
2020,1,22,18,5,23,32.110633,34.808114,49.1
2020,1,22,18,6,23,32.110867,34.807847,48.7
2020,1,22,18,6,54,32.111166,34.80794,49
2020,1,22,18,7,54,32.11044,34.808457,50.4
2020,1,22,19,59,30,32.111152,34.807779,50.3
2020,1,22,20,0,0,32.111223,34.807941,50.3
2020,1,22,20,0,30,32.111369,34.807879,49.2
2020,1,22,20,1,1,32.111005,34.807936,48
2020,1,22,20,1,31,32.111302,34.808312,48.1
2020,1,22,20,2,1,32.111473,34.808046,48.6
2020,1,22,20,2,32,32.110954,34.808205,48.6
2020,1,22,20,3,2,32.111132,34.807904,48.1
2020,1,22,20,3,32,32.111287,34.807967,51.8
2020,1,22,20,4,2,32.111085,34.808066,51.6
2020,1,22,20,4,33,32.111354,34.808123,51.2
2020,1,22,20,5,3,32.111494,34.80809,51.7
2020,1,22,20,5,33,32.111369,34.808158,51.5
2020,1,22,20,6,4,32.11143,34.808299,48.7
2020,1,22,20,6,34,32.111254,34.808226,48.8
2020,1,22,20,7,4,32.111108,34.808122,50.4
2020,1,22,20,7,35,32.111258,34.807963,53.3
2020,1,22,20,8,5,32.111072,34.808325,52.4
2020,1,22,20,8,36,32.10984,34.812675,58.2
2020,1,22,20,9,5,32.111454,34.808192,57.8
2020,1,22,20,9,36,32.111306,34.807838,57.7
2020,1,22,20,10,36,32.111622,34.808306,57.1
2020,1,22,20,11,7,32.110937,34.808423,56.9
2020,1,22,20,12,7,32.111266,34.808148,56.9
2020,1,22,20,12,38,32.111147,34.80847,56
2020,1,22,20,13,8,32.111291,34.808332,56.1
2020,1,22,20,13,38,32.111251,34.808378,57
2020,1,22,20,14,8,32.111478,34.80774,57
2020,1,22,20,14,39,32.111139,34.808596,55.7
2020,1,22,20,15,9,32.111349,34.808222,55.9
2020,1,22,20,15,39,32.11279,34.808717,54.9
2020,1,22,20,16,10,32.11296,34.808236,53.7
2020,1,22,20,16,40,32.112813,34.808047,54.6
2020,1,22,20,17,10,32.112756,34.807815,55.5
2020,1,22,20,17,41,32.112903,34.808203,52.9
2020,1,22,20,18,11,32.112743,34.808671,53.3
2020,1,22,20,18,41,32.112385,34.808549,54.3
2020,1,22,20,19,11,32.112053,34.808282,56.1
2020,1,22,20,19,42,32.112452,34.808631,54.2
2020,1,22,20,20,12,32.112245,34.80882,54.9
2020,1,22,20,20,42,32.112724,34.808587,55.8
2020,1,22,20,21,13,32.111597,34.808073,52.3
2020,1,22,20,21,43,32.111177,34.808475,51.7
2020,1,22,20,22,13,32.111099,34.808376,52.3
2020,1,22,20,22,44,32.111363,34.808339,55.5
2020,1,22,20,23,14,32.111971,34.808164,53.9
2020,1,22,20,23,44,32.111614,34.808076,53.1
2020,1,22,20,24,14,32.111411,34.807976,54.4
2020,1,22,20,24,45,32.111291,34.808203,59.6
2020,1,22,20,25,15,32.11117,34.808133,60.9
2020,1,22,20,25,45,32.111171,34.808305,57.7
2020,1,22,20,26,46,32.111294,34.808065,57.7
2020,1,22,20,27,16,32.111345,34.808172,59.1
2020,1,22,20,27,47,32.111388,34.808126,61.5
2020,1,22,20,28,17,32.110975,34.807693,61.3
2020,1,22,20,28,47,32.110969,34.808085,61.7
2020,1,22,20,29,18,32.111193,34.808412,60.5
2020,1,22,20,29,48,32.111141,34.808061,59.7
2020,1,22,20,30,18,32.110997,34.808167,59.2
2020,1,22,20,30,48,32.111336,34.808356,56.4
2020,1,22,20,31,19,32.111166,34.808206,59.6
2020,1,22,20,31,49,32.111376,34.808222,58.2
2020,1,22,20,32,19,32.111174,34.808346,54.6
2020,1,22,20,32,50,32.111,34.808281,52.2
2020,1,22,20,33,20,32.111317,34.808109,52.3
2020,1,22,20,33,50,32.111305,34.808184,53.5
2020,1,22,20,34,21,32.111301,34.808333,54.8
2020,1,22,20,34,51,32.111271,34.808178,54.6
2020,1,22,20,35,21,32.111236,34.807721,56.1
2020,1,22,20,35,51,32.111245,34.808191,56.2
2020,1,22,20,36,22,32.110965,34.808157,60.3
2020,1,22,20,36,52,32.111082,34.807969,60
2020,1,22,20,37,22,32.111337,34.808092,60.2
2020,1,22,20,37,53,32.110998,34.807936,62.5
2020,1,22,20,38,23,32.110927,34.807674,63.5
2020,1,22,20,38,53,32.111333,34.80792,63.2
2020,1,23,0,34,9,32.113044,34.808691,62.1
2020,1,23,0,34,39,32.112644,34.808386,59.6
2020,1,23,0,35,9,32.112573,34.808055,58.8
2020,1,23,0,35,40,32.112911,34.808175,63.3
2020,1,23,0,36,10,32.111846,34.808077,63
2020,1,23,0,36,40,32.111954,34.808,61.6
2020,1,23,0,37,11,32.111857,34.808511,60.6
2020,1,23,0,37,41,32.11165,34.80925,60.3
2020,1,23,0,38,11,32.111201,34.808115,59.9
2020,1,23,0,38,42,32.111295,34.808394,59.4
2020,1,23,0,39,12,32.111171,34.808199,59.3
2020,1,23,0,39,42,32.111192,34.808086,58.8
2020,1,23,0,40,43,32.111304,34.807855,60.4
2020,1,23,0,41,13,32.111285,34.808259,60.2
2020,1,23,0,41,43,32.11125,34.808245,59.3
2020,1,23,0,42,14,32.111288,34.808407,62.1
2020,1,23,0,43,14,32.111131,34.808227,60.1
2020,1,23,0,43,45,32.110943,34.807861,61
2020,1,23,0,44,45,32.111458,34.808514,60.8
2020,1,23,0,45,16,32.111141,34.808182,59.6
2020,1,23,0,45,46,32.111442,34.808257,58.1
2020,1,23,0,46,16,32.111314,34.808319,56.7
2020,1,23,0,46,47,32.112023,34.808786,51
2020,1,23,0,47,17,32.112926,34.808847,49.4
2020,1,23,0,47,47,32.112556,34.808425,50.6
2020,1,23,0,48,18,32.111706,34.808386,49.4
2020,1,23,0,48,48,32.111686,34.808002,48.7
2020,1,23,0,49,18,32.111336,34.808243,49.2
2020,1,23,0,49,49,32.111237,34.807953,47.9
2020,1,23,0,50,19,32.111353,34.808656,47
2020,1,23,0,50,49,32.111218,34.80829,47.2
2020,1,23,0,51,20,32.111425,34.808439,45.6
2020,1,23,0,51,50,32.111296,34.808073,47.7
